Layer: 1
Vertices:
(1089.78, 24459.1)
(1089.23, 24457.9)
(1088.68, 24456.6)
(1438.09, 25162.1)
(1437.99, 25162.7)
(1438.26, 25162.8)
(1438.91, 25162.9)
(1439.69, 25163)
(1440.62, 25163.2)
(1441.7, 25163.4)
(1442.79, 25163.5)
(1443.88, 25163.7)
(1444.97, 25163.9)
(1446.06, 25164)
(1447.15, 25164.2)
(1448.25, 25164.3)
(1449.35, 25164.5)
(1450.46, 25164.6)
(1451.57, 25164.8)
(1452.68, 25164.9)
(1453.8, 25165)
(1454.92, 25165.2)
(1456.04, 25165.3)
(1457.18, 25165.4)
(1458.32, 25165.6)
(1459.46, 25165.7)
(1460.61, 25165.8)
(1461.77, 25165.9)
(1462.93, 25166)
(1464.11, 25166.1)
(1465.29, 25166.2)
(1466.48, 25166.3)
(1467.68, 25166.4)
(1468.89, 25166.5)
(1470.11, 25166.6)
(1471.35, 25166.7)
(1472.59, 25166.8)
(1473.85, 25166.8)
(1475.12, 25166.9)
(1476.41, 25167)
(1477.71, 25167.1)
(1479.04, 25167.1)
(1480.37, 25167.2)
(1481.73, 25167.2)
(1483.12, 25167.3)
(1484.52, 25167.4)
(1485.95, 25167.4)
(1487.41, 25167.5)
(1488.9, 25167.5)
(1490.42, 25167.5)
(1491.99, 25167.6)
(1493.59, 25167.6)
(1495.25, 25167.6)
(1496.96, 25167.7)
(1498.74, 25167.7)
(1500.6, 25167.7)
(1502.56, 25167.7)
(1504.63, 25167.8)
(1506.87, 25167.8)
(1509.35, 25167.8)
(1512.19, 25167.8)
(1515.61, 25167.8)
(1518.63, 25167.8)
(1520, 25167.8)
(1520, 25167.2)
(1518.63, 25167.2)
(1515.61, 25167.2)
(1512.19, 25167.2)
(1509.35, 25167.2)
(1506.88, 25167.2)
(1504.64, 25167.2)
(1502.56, 25167.1)
(1500.61, 25167.1)
(1498.75, 25167.1)
(1496.97, 25167.1)
(1495.26, 25167)
(1493.61, 25167)
(1492, 25167)
(1490.44, 25166.9)
(1488.92, 25166.9)
(1487.43, 25166.9)
(1485.97, 25166.8)
(1484.54, 25166.8)
(1483.14, 25166.7)
(1481.76, 25166.6)
(1480.4, 25166.6)
(1479.06, 25166.5)
(1477.75, 25166.5)
(1476.44, 25166.4)
(1475.16, 25166.3)
(1473.89, 25166.2)
(1472.63, 25166.2)
(1471.39, 25166.1)
(1470.16, 25166)
(1468.94, 25165.9)
(1467.73, 25165.8)
(1466.53, 25165.7)
(1465.34, 25165.6)
(1464.16, 25165.5)
(1462.99, 25165.4)
(1461.83, 25165.3)
(1460.67, 25165.2)
(1459.52, 25165.1)
(1458.38, 25165)
(1457.24, 25164.8)
(1456.11, 25164.7)
(1454.99, 25164.6)
(1453.87, 25164.4)
(1452.75, 25164.3)
(1451.64, 25164.2)
(1450.54, 25164)
(1449.43, 25163.9)
(1448.33, 25163.7)
(1447.24, 25163.6)
(1446.15, 25163.4)
(1445.06, 25163.3)
(1443.97, 25163.1)
(1442.88, 25162.9)
(1441.8, 25162.8)
(1440.72, 25162.6)
(1439.79, 25162.4)
(1439.01, 25162.3)
(1438.36, 25162.2)
(1204.32, 24959.8)
(1203.75, 24960)
(1204.1, 24961)
(1204.44, 24962.1)
(1204.79, 24963.1)
(1205.14, 24964.1)
(1205.5, 24965.2)
(1205.86, 24966.2)
(1206.22, 24967.2)
(1206.59, 24968.3)
(1206.96, 24969.3)
(1207.34, 24970.3)
(1207.72, 24971.4)
(1208.1, 24972.4)
(1208.49, 24973.4)
(1208.88, 24974.4)
(1209.27, 24975.5)
(1209.67, 24976.5)
(1210.07, 24977.5)
(1210.47, 24978.5)
(1210.88, 24979.5)
(1211.29, 24980.5)
(1211.71, 24981.5)
(1212.13, 24982.6)
(1212.55, 24983.6)
(1212.98, 24984.6)
(1213.41, 24985.6)
(1213.85, 24986.6)
(1214.28, 24987.6)
(1214.73, 24988.6)
(1215.17, 24989.6)
(1215.62, 24990.6)
(1216.07, 24991.6)
(1216.53, 24992.6)
(1216.99, 24993.6)
(1217.45, 24994.6)
(1217.92, 24995.5)
(1218.39, 24996.5)
(1218.86, 24997.5)
(1219.34, 24998.5)
(1219.82, 24999.5)
(1220.31, 25000.5)
(1220.8, 25001.4)
(1221.29, 25002.4)
(1221.78, 25003.4)
(1222.28, 25004.4)
(1222.79, 25005.3)
(1223.29, 25006.3)
(1223.8, 25007.3)
(1224.32, 25008.2)
(1224.83, 25009.2)
(1225.35, 25010.2)
(1225.88, 25011.1)
(1226.41, 25012.1)
(1226.94, 25013)
(1227.47, 25014)
(1228.01, 25015)
(1228.55, 25015.9)
(1229.09, 25016.9)
(1229.64, 25017.8)
(1230.19, 25018.7)
(1230.75, 25019.7)
(1231.31, 25020.6)
(1231.87, 25021.6)
(1232.44, 25022.5)
(1233, 25023.4)
(1233.58, 25024.4)
(1234.15, 25025.3)
(1234.73, 25026.2)
(1235.31, 25027.2)
(1235.9, 25028.1)
(1236.49, 25029)
(1237.08, 25029.9)
(1237.68, 25030.8)
(1238.28, 25031.8)
(1238.88, 25032.7)
(1239.48, 25033.6)
(1240.09, 25034.5)
(1240.71, 25035.4)
(1241.32, 25036.3)
(1241.94, 25037.2)
(1242.56, 25038.1)
(1243.19, 25039)
(1243.82, 25039.9)
(1244.45, 25040.8)
(1245.09, 25041.7)
(1245.72, 25042.6)
(1246.37, 25043.5)
(1247.01, 25044.3)
(1247.66, 25045.2)
(1248.31, 25046.1)
(1248.97, 25047)
(1249.62, 25047.8)
(1250.28, 25048.7)
(1250.95, 25049.6)
(1251.62, 25050.5)
(1252.29, 25051.3)
(1252.96, 25052.2)
(1253.64, 25053)
(1254.32, 25053.9)
(1255, 25054.8)
(1255.69, 25055.6)
(1256.38, 25056.5)
(1257.07, 25057.3)
(1257.76, 25058.1)
(1258.46, 25059)
(1259.16, 25059.8)
(1259.87, 25060.7)
(1260.58, 25061.5)
(1261.29, 25062.3)
(1262, 25063.2)
(1262.72, 25064)
(1263.44, 25064.8)
(1264.16, 25065.6)
(1264.89, 25066.5)
(1265.61, 25067.3)
(1266.35, 25068.1)
(1267.08, 25068.9)
(1267.82, 25069.7)
(1268.56, 25070.5)
(1269.3, 25071.3)
(1270.05, 25072.1)
(1270.8, 25072.9)
(1271.55, 25073.7)
(1272.31, 25074.5)
(1273.06, 25075.3)
(1273.82, 25076.1)
(1274.59, 25076.9)
(1275.35, 25077.6)
(1276.12, 25078.4)
(1276.9, 25079.2)
(1277.67, 25080)
(1278.45, 25080.7)
(1279.23, 25081.5)
(1280.01, 25082.3)
(1280.8, 25083)
(1281.59, 25083.8)
(1282.38, 25084.5)
(1283.17, 25085.3)
(1283.97, 25086)
(1284.77, 25086.8)
(1285.57, 25087.5)
(1286.38, 25088.3)
(1287.19, 25089)
(1288, 25089.7)
(1288.81, 25090.5)
(1289.63, 25091.2)
(1290.45, 25091.9)
(1291.27, 25092.6)
(1292.09, 25093.4)
(1292.92, 25094.1)
(1293.75, 25094.8)
(1294.58, 25095.5)
(1295.41, 25096.2)
(1296.25, 25096.9)
(1297.09, 25097.6)
(1297.93, 25098.3)
(1298.78, 25099)
(1299.62, 25099.7)
(1300.47, 25100.4)
(1301.33, 25101.1)
(1302.18, 25101.8)
(1303.04, 25102.4)
(1303.9, 25103.1)
(1304.76, 25103.8)
(1305.62, 25104.5)
(1306.49, 25105.1)
(1307.36, 25105.8)
(1308.23, 25106.5)
(1309.11, 25107.1)
(1309.98, 25107.8)
(1310.86, 25108.4)
(1311.74, 25109.1)
(1312.63, 25109.7)
(1313.51, 25110.4)
(1314.4, 25111)
(1315.29, 25111.6)
(1316.18, 25112.3)
(1317.08, 25112.9)
(1317.98, 25113.5)
(1318.88, 25114.1)
(1319.78, 25114.8)
(1320.68, 25115.4)
(1321.59, 25116)
(1322.5, 25116.6)
(1323.41, 25117.2)
(1324.32, 25117.8)
(1325.24, 25118.4)
(1326.16, 25119)
(1327.08, 25119.6)
(1328, 25120.2)
(1328.92, 25120.8)
(1329.85, 25121.3)
(1330.78, 25121.9)
(1331.71, 25122.5)
(1332.64, 25123.1)
(1333.57, 25123.6)
(1334.51, 25124.2)
(1335.45, 25124.8)
(1336.39, 25125.3)
(1337.33, 25125.9)
(1338.28, 25126.4)
(1339.22, 25127)
(1340.17, 25127.5)
(1341.12, 25128.1)
(1342.08, 25128.6)
(1343.03, 25129.1)
(1343.99, 25129.7)
(1344.95, 25130.2)
(1345.91, 25130.7)
(1346.87, 25131.2)
(1347.83, 25131.8)
(1348.8, 25132.3)
(1349.77, 25132.8)
(1350.74, 25133.3)
(1351.71, 25133.8)
(1352.68, 25134.3)
(1353.66, 25134.8)
(1354.64, 25135.3)
(1355.61, 25135.8)
(1356.6, 25136.3)
(1357.58, 25136.7)
(1358.56, 25137.2)
(1359.55, 25137.7)
(1360.54, 25138.2)
(1361.52, 25138.6)
(1362.52, 25139.1)
(1363.51, 25139.6)
(1364.5, 25140)
(1365.5, 25140.5)
(1366.5, 25140.9)
(1367.5, 25141.4)
(1368.5, 25141.8)
(1369.5, 25142.2)
(1370.5, 25142.7)
(1371.51, 25143.1)
(1372.52, 25143.5)
(1373.53, 25144)
(1374.54, 25144.4)
(1375.55, 25144.8)
(1376.56, 25145.2)
(1377.58, 25145.6)
(1378.59, 25146)
(1379.61, 25146.4)
(1380.63, 25146.8)
(1381.65, 25147.2)
(1382.67, 25147.6)
(1383.7, 25148)
(1384.72, 25148.4)
(1385.75, 25148.7)
(1386.77, 25149.1)
(1387.8, 25149.5)
(1388.83, 25149.9)
(1389.87, 25150.2)
(1390.9, 25150.6)
(1391.93, 25150.9)
(1392.97, 25151.3)
(1394.01, 25151.6)
(1395.04, 25152)
(1396.08, 25152.3)
(1397.12, 25152.7)
(1398.17, 25153)
(1399.21, 25153.3)
(1400.25, 25153.7)
(1401.3, 25154)
(1402.35, 25154.3)
(1403.39, 25154.6)
(1404.44, 25154.9)
(1405.49, 25155.2)
(1406.54, 25155.5)
(1407.6, 25155.8)
(1408.65, 25156.1)
(1409.71, 25156.4)
(1410.76, 25156.7)
(1411.82, 25157)
(1412.87, 25157.3)
(1413.93, 25157.5)
(1414.99, 25157.8)
(1416.05, 25158.1)
(1417.12, 25158.4)
(1418.18, 25158.6)
(1419.24, 25158.9)
(1420.31, 25159.1)
(1421.37, 25159.4)
(1422.44, 25159.6)
(1423.5, 25159.9)
(1424.57, 25160.1)
(1425.64, 25160.3)
(1426.71, 25160.6)
(1427.78, 25160.8)
(1428.85, 25161)
(1429.92, 25161.2)
(1431, 25161.4)
(1432.07, 25161.6)
(1433.15, 25161.9)
(1434.22, 25162.1)
(1435.3, 25162.3)
(1436.37, 25162.4)
(1437.45, 25162.6)
(1437.99, 25162.7)
(1438.09, 25162.1)
(1437.55, 25162)
(1436.48, 25161.9)
(1435.4, 25161.7)
(1434.33, 25161.5)
(1433.26, 25161.3)
(1432.19, 25161.1)
(1431.11, 25160.8)
(1430.04, 25160.6)
(1428.97, 25160.4)
(1427.9, 25160.2)
(1426.84, 25160)
(1425.77, 25159.7)
(1424.7, 25159.5)
(1423.64, 25159.3)
(1422.57, 25159)
(1421.51, 25158.8)
(1420.44, 25158.5)
(1419.38, 25158.3)
(1418.32, 25158)
(1417.26, 25157.8)
(1416.2, 25157.5)
(1415.14, 25157.2)
(1414.08, 25157)
(1413.03, 25156.7)
(1411.97, 25156.4)
(1410.92, 25156.1)
(1409.86, 25155.8)
(1408.81, 25155.5)
(1407.76, 25155.3)
(1406.71, 25155)
(1405.66, 25154.7)
(1404.61, 25154.3)
(1403.57, 25154)
(1402.52, 25153.7)
(1401.48, 25153.4)
(1400.43, 25153.1)
(1399.39, 25152.8)
(1398.35, 25152.4)
(1397.31, 25152.1)
(1396.27, 25151.8)
(1395.23, 25151.4)
(1394.2, 25151.1)
(1393.16, 25150.7)
(1392.13, 25150.4)
(1391.1, 25150)
(1390.06, 25149.7)
(1389.04, 25149.3)
(1388.01, 25148.9)
(1386.98, 25148.6)
(1385.95, 25148.2)
(1384.93, 25147.8)
(1383.91, 25147.4)
(1382.89, 25147)
(1381.87, 25146.6)
(1380.85, 25146.3)
(1379.83, 25145.9)
(1378.81, 25145.5)
(1377.8, 25145.1)
(1376.79, 25144.6)
(1375.77, 25144.2)
(1374.76, 25143.8)
(1373.76, 25143.4)
(1372.75, 25143)
(1371.74, 25142.5)
(1370.74, 25142.1)
(1369.74, 25141.7)
(1368.74, 25141.2)
(1367.74, 25140.8)
(1366.74, 25140.4)
(1365.75, 25139.9)
(1364.75, 25139.5)
(1363.76, 25139)
(1362.77, 25138.5)
(1361.78, 25138.1)
(1360.79, 25137.6)
(1359.81, 25137.1)
(1358.82, 25136.7)
(1357.84, 25136.2)
(1356.86, 25135.7)
(1355.88, 25135.2)
(1354.9, 25134.7)
(1353.93, 25134.3)
(1352.96, 25133.8)
(1351.98, 25133.3)
(1351.01, 25132.8)
(1350.05, 25132.3)
(1349.08, 25131.7)
(1348.12, 25131.2)
(1347.15, 25130.7)
(1346.19, 25130.2)
(1345.24, 25129.7)
(1344.28, 25129.1)
(1343.32, 25128.6)
(1342.37, 25128.1)
(1341.42, 25127.5)
(1340.47, 25127)
(1339.52, 25126.5)
(1338.58, 25125.9)
(1337.64, 25125.4)
(1336.7, 25124.8)
(1335.76, 25124.3)
(1334.82, 25123.7)
(1333.89, 25123.1)
(1332.95, 25122.6)
(1332.02, 25122)
(1331.09, 25121.4)
(1330.17, 25120.8)
(1329.24, 25120.3)
(1328.32, 25119.7)
(1327.4, 25119.1)
(1326.48, 25118.5)
(1325.57, 25117.9)
(1324.65, 25117.3)
(1323.74, 25116.7)
(1322.83, 25116.1)
(1321.93, 25115.5)
(1321.02, 25114.9)
(1320.12, 25114.3)
(1319.22, 25113.6)
(1318.32, 25113)
(1317.42, 25112.4)
(1316.53, 25111.8)
(1315.64, 25111.1)
(1314.75, 25110.5)
(1313.86, 25109.9)
(1312.98, 25109.2)
(1312.1, 25108.6)
(1311.22, 25107.9)
(1310.34, 25107.3)
(1309.47, 25106.6)
(1308.59, 25106)
(1307.72, 25105.3)
(1306.86, 25104.7)
(1305.99, 25104)
(1305.13, 25103.3)
(1304.27, 25102.6)
(1303.41, 25102)
(1302.55, 25101.3)
(1301.7, 25100.6)
(1300.85, 25099.9)
(1300, 25099.2)
(1299.16, 25098.5)
(1298.31, 25097.9)
(1297.47, 25097.2)
(1296.64, 25096.5)
(1295.8, 25095.8)
(1294.97, 25095)
(1294.14, 25094.3)
(1293.31, 25093.6)
(1292.49, 25092.9)
(1291.66, 25092.2)
(1290.84, 25091.5)
(1290.03, 25090.7)
(1289.21, 25090)
(1288.4, 25089.3)
(1287.59, 25088.6)
(1286.78, 25087.8)
(1285.98, 25087.1)
(1285.18, 25086.3)
(1284.38, 25085.6)
(1283.59, 25084.8)
(1282.79, 25084.1)
(1282, 25083.3)
(1281.22, 25082.6)
(1280.43, 25081.8)
(1279.65, 25081.1)
(1278.87, 25080.3)
(1278.09, 25079.5)
(1277.32, 25078.8)
(1276.55, 25078)
(1275.78, 25077.2)
(1275.02, 25076.4)
(1274.25, 25075.6)
(1273.5, 25074.9)
(1272.74, 25074.1)
(1271.99, 25073.3)
(1271.23, 25072.5)
(1270.49, 25071.7)
(1269.74, 25070.9)
(1269, 25070.1)
(1268.26, 25069.3)
(1267.52, 25068.5)
(1266.79, 25067.7)
(1266.06, 25066.9)
(1265.33, 25066.1)
(1264.61, 25065.2)
(1263.89, 25064.4)
(1263.17, 25063.6)
(1262.45, 25062.8)
(1261.74, 25061.9)
(1261.03, 25061.1)
(1260.33, 25060.3)
(1259.62, 25059.4)
(1258.92, 25058.6)
(1258.23, 25057.8)
(1257.53, 25056.9)
(1256.84, 25056.1)
(1256.15, 25055.2)
(1255.47, 25054.4)
(1254.79, 25053.5)
(1254.11, 25052.7)
(1253.43, 25051.8)
(1252.76, 25051)
(1252.09, 25050.1)
(1251.42, 25049.2)
(1250.76, 25048.4)
(1250.1, 25047.5)
(1249.45, 25046.6)
(1248.79, 25045.7)
(1248.14, 25044.9)
(1247.5, 25044)
(1246.85, 25043.1)
(1246.21, 25042.2)
(1245.57, 25041.3)
(1244.94, 25040.4)
(1244.31, 25039.5)
(1243.68, 25038.7)
(1243.06, 25037.8)
(1242.44, 25036.9)
(1241.82, 25036)
(1241.2, 25035.1)
(1240.59, 25034.2)
(1239.98, 25033.2)
(1239.38, 25032.3)
(1238.78, 25031.4)
(1238.18, 25030.5)
(1237.59, 25029.6)
(1236.99, 25028.7)
(1236.41, 25027.8)
(1235.82, 25026.8)
(1235.24, 25025.9)
(1234.66, 25025)
(1234.09, 25024.1)
(1233.52, 25023.1)
(1232.95, 25022.2)
(1232.38, 25021.3)
(1231.82, 25020.3)
(1231.27, 25019.4)
(1230.71, 25018.4)
(1230.16, 25017.5)
(1229.61, 25016.6)
(1229.07, 25015.6)
(1228.53, 25014.7)
(1227.99, 25013.7)
(1227.46, 25012.8)
(1226.93, 25011.8)
(1226.4, 25010.8)
(1225.88, 25009.9)
(1225.36, 25008.9)
(1224.85, 25008)
(1224.33, 25007)
(1223.82, 25006)
(1223.32, 25005.1)
(1222.82, 25004.1)
(1222.32, 25003.1)
(1221.82, 25002.2)
(1221.33, 25001.2)
(1220.85, 25000.2)
(1220.36, 24999.2)
(1219.88, 24998.2)
(1219.4, 24997.3)
(1218.93, 24996.3)
(1218.46, 24995.3)
(1217.99, 24994.3)
(1217.53, 24993.3)
(1217.07, 24992.3)
(1216.62, 24991.3)
(1216.17, 24990.3)
(1215.72, 24989.3)
(1215.27, 24988.3)
(1214.83, 24987.3)
(1214.4, 24986.3)
(1213.96, 24985.3)
(1213.53, 24984.3)
(1213.11, 24983.3)
(1212.68, 24982.3)
(1212.26, 24981.3)
(1211.85, 24980.3)
(1211.44, 24979.3)
(1211.03, 24978.3)
(1210.63, 24977.3)
(1210.23, 24976.3)
(1209.83, 24975.2)
(1209.44, 24974.2)
(1209.05, 24973.2)
(1208.66, 24972.2)
(1208.28, 24971.2)
(1207.9, 24970.1)
(1207.53, 24969.1)
(1207.16, 24968.1)
(1206.79, 24967)
(1206.43, 24966)
(1206.07, 24965)
(1205.71, 24964)
(1205.36, 24962.9)
(1205.01, 24961.9)
(1204.67, 24960.8)
(1193.94, 24918)
(1193.35, 24918.1)
(1193.44, 24918.6)
(1193.63, 24919.7)
(1193.82, 24920.8)
(1194.02, 24921.9)
(1194.23, 24922.9)
(1194.43, 24924)
(1194.64, 24925.1)
(1194.86, 24926.2)
(1195.07, 24927.2)
(1195.3, 24928.3)
(1195.52, 24929.4)
(1195.75, 24930.4)
(1195.99, 24931.5)
(1196.22, 24932.6)
(1196.46, 24933.6)
(1196.71, 24934.7)
(1196.96, 24935.8)
(1197.21, 24936.8)
(1197.47, 24937.9)
(1197.73, 24939)
(1197.99, 24940)
(1198.26, 24941.1)
(1198.54, 24942.1)
(1198.81, 24943.2)
(1199.09, 24944.3)
(1199.38, 24945.3)
(1199.66, 24946.4)
(1199.96, 24947.4)
(1200.25, 24948.5)
(1200.55, 24949.5)
(1200.85, 24950.6)
(1201.16, 24951.6)
(1201.47, 24952.7)
(1201.79, 24953.7)
(1202.1, 24954.8)
(1202.43, 24955.8)
(1202.75, 24956.9)
(1203.08, 24957.9)
(1203.42, 24959)
(1203.75, 24960)
(1204.32, 24959.8)
(1203.99, 24958.8)
(1203.65, 24957.7)
(1203.33, 24956.7)
(1203, 24955.6)
(1202.68, 24954.6)
(1202.36, 24953.6)
(1202.05, 24952.5)
(1201.74, 24951.5)
(1201.43, 24950.4)
(1201.13, 24949.4)
(1200.83, 24948.3)
(1200.53, 24947.3)
(1200.24, 24946.2)
(1199.96, 24945.2)
(1199.67, 24944.1)
(1199.39, 24943.1)
(1199.12, 24942)
(1198.84, 24940.9)
(1198.58, 24939.9)
(1198.31, 24938.8)
(1198.05, 24937.8)
(1197.8, 24936.7)
(1197.54, 24935.6)
(1197.29, 24934.6)
(1197.05, 24933.5)
(1196.81, 24932.4)
(1196.57, 24931.4)
(1196.34, 24930.3)
(1196.11, 24929.2)
(1195.88, 24928.2)
(1195.66, 24927.1)
(1195.44, 24926)
(1195.23, 24925)
(1195.02, 24923.9)
(1194.82, 24922.8)
(1194.61, 24921.7)
(1194.41, 24920.7)
(1194.22, 24919.6)
(1194.03, 24918.5)
(1188.28, 24836.1)
(1188.28, 24837.4)
(1188.28, 24840.5)
(1188.28, 24843.9)
(1188.29, 24846.7)
(1188.3, 24849.2)
(1188.32, 24851.4)
(1188.33, 24853.5)
(1188.35, 24855.5)
(1188.38, 24857.3)
(1188.4, 24859.1)
(1188.43, 24860.8)
(1188.46, 24862.5)
(1188.5, 24864.1)
(1188.54, 24865.7)
(1188.58, 24867.2)
(1188.62, 24868.7)
(1188.67, 24870.1)
(1188.72, 24871.6)
(1188.78, 24873)
(1188.83, 24874.3)
(1188.89, 24875.7)
(1188.96, 24877)
(1189.02, 24878.4)
(1189.09, 24879.7)
(1189.17, 24881)
(1189.24, 24882.2)
(1189.32, 24883.5)
(1189.4, 24884.7)
(1189.49, 24886)
(1189.58, 24887.2)
(1189.67, 24888.4)
(1189.77, 24889.6)
(1189.87, 24890.8)
(1189.97, 24892)
(1190.07, 24893.1)
(1190.18, 24894.3)
(1190.29, 24895.5)
(1190.41, 24896.6)
(1190.53, 24897.8)
(1190.65, 24898.9)
(1190.77, 24900)
(1190.9, 24901.2)
(1191.04, 24902.3)
(1191.17, 24903.4)
(1191.31, 24904.5)
(1191.45, 24905.6)
(1191.6, 24906.7)
(1191.75, 24907.8)
(1191.9, 24908.9)
(1192.06, 24910)
(1192.22, 24911.1)
(1192.39, 24912.2)
(1192.55, 24913.3)
(1192.73, 24914.4)
(1192.9, 24915.5)
(1193.06, 24916.4)
(1193.19, 24917.2)
(1193.3, 24917.8)
(1193.35, 24918.1)
(1193.94, 24918)
(1193.89, 24917.7)
(1193.78, 24917.1)
(1193.65, 24916.3)
(1193.49, 24915.4)
(1193.32, 24914.3)
(1193.15, 24913.2)
(1192.98, 24912.1)
(1192.81, 24911)
(1192.65, 24909.9)
(1192.5, 24908.8)
(1192.34, 24907.7)
(1192.19, 24906.6)
(1192.05, 24905.5)
(1191.91, 24904.4)
(1191.77, 24903.3)
(1191.63, 24902.2)
(1191.5, 24901.1)
(1191.37, 24900)
(1191.25, 24898.8)
(1191.12, 24897.7)
(1191.01, 24896.6)
(1190.89, 24895.4)
(1190.78, 24894.3)
(1190.67, 24893.1)
(1190.56, 24891.9)
(1190.46, 24890.7)
(1190.36, 24889.6)
(1190.27, 24888.4)
(1190.18, 24887.1)
(1190.09, 24885.9)
(1190, 24884.7)
(1189.92, 24883.4)
(1189.84, 24882.2)
(1189.77, 24880.9)
(1189.69, 24879.6)
(1189.62, 24878.3)
(1189.56, 24877)
(1189.49, 24875.7)
(1189.43, 24874.3)
(1189.38, 24872.9)
(1189.32, 24871.5)
(1189.27, 24870.1)
(1189.22, 24868.7)
(1189.18, 24867.2)
(1189.14, 24865.6)
(1189.1, 24864.1)
(1189.06, 24862.5)
(1189.03, 24860.8)
(1189, 24859.1)
(1188.98, 24857.3)
(1188.95, 24855.5)
(1188.93, 24853.5)
(1188.92, 24851.4)
(1188.9, 24849.2)
(1188.89, 24846.7)
(1188.88, 24843.9)
(1188.88, 24840.5)
(1188.88, 24837.4)
(1188.88, 24836.1)
(188.669, 24844.4)
(188.21, 24844.6)
(188.768, 24845.8)
(189.329, 24847.1)
(189.894, 24848.4)
(190.463, 24849.7)
(191.035, 24851)
(191.611, 24852.2)
(192.191, 24853.5)
(192.774, 24854.8)
(193.361, 24856.1)
(193.952, 24857.3)
(194.546, 24858.6)
(195.144, 24859.9)
(195.745, 24861.1)
(196.35, 24862.4)
(196.959, 24863.6)
(197.571, 24864.9)
(198.187, 24866.2)
(198.806, 24867.4)
(199.429, 24868.7)
(200.055, 24869.9)
(200.686, 24871.2)
(201.319, 24872.4)
(201.957, 24873.7)
(202.597, 24874.9)
(203.242, 24876.2)
(203.89, 24877.4)
(204.541, 24878.6)
(205.196, 24879.9)
(205.855, 24881.1)
(206.517, 24882.3)
(207.182, 24883.6)
(207.851, 24884.8)
(208.524, 24886)
(209.2, 24887.3)
(209.88, 24888.5)
(210.563, 24889.7)
(211.249, 24890.9)
(211.939, 24892.1)
(212.633, 24893.4)
(213.33, 24894.6)
(214.03, 24895.8)
(214.734, 24897)
(215.442, 24898.2)
(216.153, 24899.4)
(216.867, 24900.6)
(217.585, 24901.8)
(218.306, 24903)
(219.03, 24904.2)
(219.758, 24905.4)
(220.49, 24906.6)
(221.225, 24907.8)
(221.963, 24909)
(222.704, 24910.2)
(223.449, 24911.4)
(224.198, 24912.5)
(224.949, 24913.7)
(225.705, 24914.9)
(226.463, 24916.1)
(227.225, 24917.3)
(227.99, 24918.4)
(228.759, 24919.6)
(229.531, 24920.8)
(230.306, 24921.9)
(231.084, 24923.1)
(231.866, 24924.3)
(232.651, 24925.4)
(233.44, 24926.6)
(234.232, 24927.7)
(235.027, 24928.9)
(235.825, 24930)
(236.627, 24931.2)
(237.432, 24932.3)
(238.24, 24933.5)
(239.051, 24934.6)
(239.866, 24935.8)
(240.684, 24936.9)
(241.505, 24938)
(242.33, 24939.2)
(243.157, 24940.3)
(243.988, 24941.4)
(244.822, 24942.5)
(245.66, 24943.7)
(246.5, 24944.8)
(247.344, 24945.9)
(248.191, 24947)
(249.041, 24948.1)
(249.894, 24949.2)
(250.751, 24950.3)
(251.61, 24951.4)
(252.473, 24952.5)
(253.339, 24953.6)
(254.208, 24954.7)
(255.08, 24955.8)
(255.955, 24956.9)
(256.834, 24958)
(257.715, 24959.1)
(258.6, 24960.2)
(259.487, 24961.3)
(260.378, 24962.4)
(261.272, 24963.4)
(262.169, 24964.5)
(263.069, 24965.6)
(263.972, 24966.7)
(264.878, 24967.7)
(265.787, 24968.8)
(266.7, 24969.9)
(267.615, 24970.9)
(268.533, 24972)
(269.454, 24973)
(270.379, 24974.1)
(271.306, 24975.1)
(272.236, 24976.2)
(273.17, 24977.2)
(274.106, 24978.3)
(275.045, 24979.3)
(275.987, 24980.3)
(276.932, 24981.4)
(277.88, 24982.4)
(278.831, 24983.4)
(279.785, 24984.4)
(280.742, 24985.5)
(281.702, 24986.5)
(282.665, 24987.5)
(283.63, 24988.5)
(284.599, 24989.5)
(285.57, 24990.5)
(286.544, 24991.5)
(287.521, 24992.5)
(288.501, 24993.5)
(289.484, 24994.5)
(290.47, 24995.5)
(291.458, 24996.5)
(292.45, 24997.5)
(293.444, 24998.5)
(294.441, 24999.5)
(295.441, 25000.5)
(296.443, 25001.4)
(297.448, 25002.4)
(298.457, 25003.4)
(299.467, 25004.4)
(300.481, 25005.3)
(301.498, 25006.3)
(302.517, 25007.2)
(303.539, 25008.2)
(304.563, 25009.2)
(305.591, 25010.1)
(306.621, 25011.1)
(307.653, 25012)
(308.689, 25012.9)
(309.727, 25013.9)
(310.768, 25014.8)
(311.811, 25015.8)
(312.857, 25016.7)
(313.906, 25017.6)
(314.958, 25018.5)
(316.012, 25019.5)
(317.069, 25020.4)
(318.128, 25021.3)
(319.19, 25022.2)
(320.254, 25023.1)
(321.322, 25024)
(322.391, 25024.9)
(323.464, 25025.8)
(324.538, 25026.7)
(325.616, 25027.6)
(326.696, 25028.5)
(327.778, 25029.4)
(328.863, 25030.3)
(329.951, 25031.2)
(331.041, 25032)
(332.134, 25032.9)
(333.229, 25033.8)
(334.326, 25034.7)
(335.426, 25035.5)
(336.529, 25036.4)
(337.634, 25037.3)
(338.741, 25038.1)
(339.851, 25039)
(340.964, 25039.8)
(342.078, 25040.7)
(343.195, 25041.5)
(344.315, 25042.3)
(345.437, 25043.2)
(346.561, 25044)
